0.001602173,-143
0.001602173,-143
0.273971558,-143
0.413360596,-101
0.549545288,-150
0.620040893,-116
0.745010376,-145
0.826721191,-116
0.970916748,-151
1.033401489,-119
1.076660156,-146
1.240081787,-117
1.312179565,-147
1.446762084,-119
1.616592407,-162
1.653442382,-118
1.683883666,-147
1.86012268,-119
1.880950927,-164
2.066802978,-120
2.177352905,-159
2.273483276,-120
2.321548461,-147
2.480163573,-119
2.68043518,-167
2.686843871,-119
2.757339477,-142
2.893524169,-119
3.020095824,-155
3.100204467,-120
3.210754393,-146
3.306884764,-119
3.38859558,-150
3.513565062,-122
3.515167235,-151
3.72024536,-121
3.915710448,-146
3.926925658,-119
3.968582152,-150
4.133605956,-120
4.205703734,-150
4.340286253,-119
4.498901366,-145
4.546966551,-122
4.587020872,-160
4.753646849,-113
4.87220764,-134
4.960327147,-106
5.043640135,-134
5.167007444,-0.994
5.187835692,-142
5.373687742,-109
5.514678953,-173
5.58036804,-116
5.722961424,-162
5.787048338,-118
5.915222166,-145
5.993728636,-121
6.053009031,-152
6.200408933,-122
6.341400144,-143
6.407089231,-119
6.602554319,-149
6.613769529,-120
6.802825925,-164
6.820449827,-120
6.825256345,-144
7.027130124,-120
7.137680051,-151
7.233810422,-116
7.256240842,-147
7.44049072,-122
7.647171018,-148
7.647171018,-120
7.685623166,-162
7.853851316,-122
7.877883908,-145
8.060531613,-120
8.139038083,-150
8.267211911,-122
8.288040158,-150
8.473892209,-121
8.654937741,-147
8.680572507,-120
8.819961545,-152
8.887252804,-120
9.087524411,-157
9.093933102,-122
9.191665646,-147
9.3006134,-120
9.332656857,-147
9.507293698,-122
9.592208859,-149
9.713973996,-123
9.80049133,-158
9.920654293,-122
10.10009765,-147
10.12733459,-122
10.31318664,-146
10.33401489,-97.4
10.50064087,-148
10.54069519,-121
10.70091247,-148
10.74737548,-119
10.80505371,-148
10.95405578,-123
11.0181427,-151
11.16073608,-121
11.20559692,-142
11.36741638,-120
11.55647277,-159
11.57409668,-120
11.70066833,-154
11.78077697,-122
11.80480957,-159
11.98745727,-121
12.12364196,-159
12.19413757,-120
12.33833313,-146
12.40081787,-119
12.58987426,-152
12.60749816,-121
12.64114379,-149
12.81417846,-121
13.00323486,-157
13.02085876,-121
13.07373046,-150
13.22753906,-120
13.32206726,-169
13.43421936,-121
13.4967041,-158
13.64089965,-115
13.70819091,-157
13.84757995,-122
14.04785156,-151
14.05426025,-121
14.13116455,-154
14.26094055,-123
14.44198608,-156
14.46762084,-121
14.64546203,-152
14.67430114,-121
14.78004455,-155
14.88098144,-120
15.08125305,-156
15.08766174,-122
15.10688781,-155
15.29434204,-120
15.30876159,-151
15.50102233,-96.9
15.6211853,-151
15.70770263,-119
15.87913513,-163
15.91438293,-122
15.98007202,-162
16.12106323,-122
16.29890441,-153
16.32774352,-121
16.50398254,-146
16.53442382,-120
16.56166076,-148
16.74110412,-119
16.91734313,-146
16.94778442,-120
16.97181701,-171
17.15446472,-121
17.32269287,-145
17.36114501,-121
17.53097534,-154
17.56782531,-122
17.59986877,-150
17.77450561,-121
17.83058166,-145
17.98118591,-121
18.07250976,-146
18.1878662,-119
18.34968566,-151
18.3945465,-121
18.50349426,-149
18.6012268,-121
18.70536804,-147
18.8079071,-121
19.00657653,-146
19.0145874,-121
19.04823303,-152
19.22126769,-120
19.26612853,-149
19.42794799,-120
19.61219787,-158
19.63462829,-120
19.80285644,-152
19.84130859,-121
19.97909545,-148
20.04798888,-120
20.10246276,-148
20.25466918,-123
20.42770385,-152
20.46134948,-110
20.55908202,-149
20.66802978,-121
20.85868835,-146
20.87471008,-121
21.02371215,-151
21.08139037,-122
21.16149902,-163
21.28807067,-121
21.42906188,-145
21.49475097,-123
21.57646178,-152
21.70143127,-120
21.81518554,-146
21.90811156,-121
21.96578979,-143
22.11479186,-122
22.21733092,-145
22.32147216,-119
22.43522643,-156
22.52815246,-119
22.71400451,-167
22.73483276,-121
22.82615661,-155
22.94151305,-121
23.1097412,-149
23.14819335,-120
23.14979552,-149
23.35487365,-122
23.39813232,-145
23.56155395,-120
23.6705017,-152
23.76823424,-121
23.78906249,-145
23.97491454,-122
24.16877746,-153
24.18159484,-121
24.20722961,-151
24.38827514,-120
24.50523376,-154
24.59495544,-122
24.60456847,-148
24.80163573,-123
25.00831603,-154
25.00831603,-122
25.12367248,-154
25.21499633,-121
25.31913756,-156
25.42167663,-122
25.61874389,-149
25.62835692,-105
25.70686339,-154
25.83503722,-121
26.03370666,-149
26.04171752,-122
26.04972838,-146
26.24839782,-122
26.3557434,-150
26.45507812,-121
26.62971496,-147
26.66175841,-123
26.84120177,-162
26.86843871,-122
26.95976256,-157
27.07511901,-121
27.27539062,-152
27.28179931,-120
27.46765136,-155
27.4884796,-122
27.55416869,-151
27.6951599,-122
27.82173156,-146
27.9018402,-120
28.03962707,-151
28.1085205,-121
28.22868346,-148
28.3152008,-121
28.34403991,-150
28.52188109,-121
28.65806579,-160
28.72856139,-121
28.79745482,-150
28.93524169,-120
29.13230895,-158
29.14192199,-121
29.14833068,-166
29.34860228,-120
29.55368041,-147
29.55528258,-122
29.72190856,-154
29.76196288,-120
29.8612976,-154
29.96864318,-122
30.06797789,-152
30.17532348,-121
30.27145385,-151
30.38200377,-122
30.50857543,-153
30.58868407,-122
30.77774047,-153
